cand_id,development,event_type,source_type,title,publisher,published_date,source_url,file_kind,event_date_초안,date_precision,mode,scope,promise_verb_원문표기,page_or_section,exact_excerpt,confidence,notes,url_clean,domain_check,http_status,file_kind_actual,kind_mismatch,sha256_raw,bytes,local_path,sha256_text,dup_of,excerpt_found,excerpt_sim,retrieved_at,review_status,reject_reason,cand_id_namespaced,cohort_type,event_type_refined
B09,하남 미사,promise_date,국토교통부 보도자료,"하남교산 신도시, 과천지구 광역교통개선대책 확정",국토교통부,2020-05-21,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=19&id=95083918,pdf,2020-05-21,day,광역교통,지구 전체,하남교산 신도시 광역교통개선대책 확정,보도자료 본문,"국토교통부는 하남교산 신도시, 과천지구의 광역교통개선대책을 확정하였다. 지하철, 환승센터 등을 통해 서울 도심 30분대 접근 가능한 교통대책 완비.",high,원문 PDF 첨부파일 존재,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=19&id=95083918,ALLOW,200,html,Y,2b2f145a9ed12d8d34b529016462b1b8f4d5683dc7a7e281dd64f99490007b41,61846,evidence\documents\하남 미사\2020-05-21_하남교산_신도시__과천지구_광역교통개선대책_확정.html,f7e2a8b0ed0c90dc6fa430e9997367742466e0f88519c36f063ba35337a47750,,N,0.726,2026-08-26T20:20:55+09:00,needs_human,파일형식불일치; 인용문:N,E1-B09,2G_historical,promise_date
B10,하남 미사,promise_date,국토교통부 보도자료,"하남미사지구 광역교통개선대책 변경, 확정된 바 없어",국토교통부,2014-03-19,https://www.korea.kr/briefing/policyBriefingView.do?newsId=148775695,html,2014-03-19,day,광역교통,지구 전체,하남미사지구 광역교통개선대책 변경은 현재까지 방침이 확정된 바 없음,보도자료 본문,국토교통부는 하남미사지구 광역교통개선대책 변경은 현재까지 방침이 확정된 바 없으며 전문가의 충분한 검토를 거쳐 결정할 계획이라고 밝혔다.,high,원문 직접 확인,https://www.korea.kr/briefing/policyBriefingView.do?newsId=148775695,ALLOW,200,html,,0865ac63da6f18919fabca07bdb06cb3b8e0259aa799e6efbe4fbf0be0f72a43,151969,evidence\documents\하남 미사\2014-03-19_하남미사지구_광역교통개선대책_변경__확정된_바_없어.html,4193fa2d333c550b31d9859f4939d8e64fabfd6e61612036510c65009ec1ab19,,Y,1.0,2026-08-26T20:20:58+09:00,link_verified,,E1-B10,2G_historical,promise_date
C09,하남 미사,actual_operation,지자체 공지,"하남시, 미사순환 마을버스 노선 개통",하남시,2023-09-18,https://www.hanam.go.kr/www/contents.do?key=5540,html,2023-09-18,day,버스 노선,개별 노선,2023년 9월 18일에 반시계방향순환 노선이 개통,공지 본문,"하남시는 미사강변도시와 각 거점을 원형 순회하는 총 12대 버스가 전면 개통, 미사강변도시를 운행하는 버스노선 간 연계성 강화, 각 아파트 단지에서 미사역 접근성을 개선했다.",high,원문 직접 확인,https://www.hanam.go.kr/www/contents.do?key=5540,ALLOW,200,html,,a78261741b0877bb01912251029dd366f3a12629616cc0a470b9063b4f950f75,320313,evidence\documents\하남 미사\2023-09-18_하남시__미사순환_마을버스_노선_개통.html,49acc27c8e7ea2552a64e4eb550b24d03d873955e1bd56a719d03e17fba0d9d3,,N,0.219,2026-08-26T20:21:02+09:00,needs_human,인용문:N,E1-C09,2G_historical,actual_operation
C10,하남 미사,actual_operation,운영기관 공지,"8849번(하남-미사-김포,인천공항) 운행시간 정보",하남시,2024-01-02,https://www.hanam.go.kr/www/contents.do?key=3262,html,2024-01-02,day,버스 노선,개별 노선,2024년 1월 2일(화)부터 일부 노선이 통합 및 폐지,공지 본문,"BRT환승센터에서 출발하여 김포공항, 인천공항(T1, T2)으로 운행되고 있는 8849번 운행시간 정보합니다. 2024년 1월 2일(화)부터 일부 노선이 통합 및 폐지 되었습니다.",high,원문 직접 확인,https://www.hanam.go.kr/www/contents.do?key=3262,ALLOW,200,html,,08bd470d778e7846c46e553e410cfe82112162b8754acb030315bc5e98978d3c,309650,evidence\documents\하남 미사\2024-01-02_8849번_하남-미사-김포_인천공항__운행시간_정보.html,04a557fe329c1811a69810a60482de245ad300892496189604bf6e50d0036954,C03,N,0.675,2026-08-26T20:21:05+09:00,needs_human,인용문:N,E1-C10,2G_historical,actual_operation
A06,인천 계양,occupancy_start,공공기관 공고,[정정공고]인천계양 A2블록 공공분양주택 입주자모집공고,LH,2024-09-30,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060752,html,2026년 12월,month,분양,개별 블록,입주 예정 시기는 3기 신도시 중 가장 빠른 2026년 12월,공고문 본문,"■ 이 주택의 입주자모집공고일은 2024.09.30(월)이며, 이는 청약자격의 판단기준일이 됩니다. 공급위치 : 인천광역시 계양구 귤현동, 동양동, 박촌동, 병방동, 상야동 일원 공공주택지구 내 A-2블록.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060752,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\인천 계양\2024-09-30__정정공고_인천계양_A2블록_공공분양주택_입주자모집공고.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,A02,N,0.073,2026-08-26T20:21:08+09:00,needs_human,인용문:N,E2-A06,3G_forward,occupancy_planned_block
A07,남양주 왕숙,occupancy_start,공공기관 공고,남양주왕숙 A-1블록 공공분양주택 입주자모집공고,LH,2025-07-24,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060920,html,2028년 08월,month,분양,개별 블록,입주예정일 : 2028년 08월,공고문 본문,"■ 이 주택의 입주자모집공고일은 2025.07.24.(목)이며, 이는 청약자격의 판단기준일이 됩니다. 공급위치 : 경기도 남양주시 진접읍, 진건읍, 퇴계원읍 일원 남양주왕숙 공공주택지구 내 A-1블록. 입주예정일 : 2028년 08월.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060920,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\남양주 왕숙\2025-07-24_남양주왕숙_A-1블록_공공분양주택_입주자모집공고.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,A02,N,0.073,2026-08-26T20:21:11+09:00,needs_human,인용문:N,E2-A07,3G_forward,occupancy_planned_block
A08,하남 교산,occupancy_start,공공기관 공고,교산 푸르지오 더 퍼스트(하남교산 A-2BL)공공분양주택 입주자모집공고,LH,2025-03-31,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060855,html,2029년 06월,month,분양,개별 블록,입주예정일 : 2029년 06월,공고문 본문,"- 소재지 : 경기도 하남시 천현동 130. 전용면적(㎡) : 51.87 ~ 59.99. 총 세대수 : 1,115. 난방방식 : 지역난방. 입주예정일 : 2029년 06월.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060855,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\하남 교산\2025-03-31_교산_푸르지오_더_퍼스트_하남교산_A-2BL_공공분양주택_입주자모집공고.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,A02,N,0.039,2026-08-26T20:21:14+09:00,needs_human,인용문:N,E2-A08,3G_forward,occupancy_planned_block
A09,고양 창릉,occupancy_start,공공기관 공고,고양창릉 S-4블록 공공분양주택 입주자모집공고,LH,2026-06-30,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061121,html,2030년 03월,month,분양,개별 블록,입주예정일 : 2030년 03월,공고문 본문,"■ 이 주택의 입주자모집공고일은 2026.06.30.(화)이며, 이는 청약자격의 판단기준일이 됩니다. 입주예정일 : 2030년 03월.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061121,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\고양 창릉\2026-06-30_고양창릉_S-4블록_공공분양주택_입주자모집공고.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,A02,N,0.087,2026-08-26T20:21:17+09:00,needs_human,인용문:N,E2-A09,3G_forward,occupancy_planned_block
A10,부천 대장,occupancy_start,공공기관 공고,부천대장 A7블록 공공분양주택 입주자모집공고,LH,2025-04-30,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060863,html,2028년 01월,month,분양,개별 블록,입주예정일 : 2028년 01월,공고문 본문,"■ 공급위치 : 경기도 부천시 오정구 대장동, 오정동, 원종동, 삼정동, 인천광역시 계양구 동양동, 박촌동, 병방동 일원 부천대장 공공주택지구 내 A7블록. 입주예정일 : 2028년 01월.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060863,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\부천 대장\2025-04-30_부천대장_A7블록_공공분양주택_입주자모집공고.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,A02,N,0.037,2026-08-26T20:21:20+09:00,needs_human,인용문:N,E2-A10,3G_forward,occupancy_planned_block
B06,인천 계양,promise_date,국토교통부 보도자료,"3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급",국토교통부,2021-01-24,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,html,2020.12.30,day,광역교통,지구 전체,인천계양(1만 7천호)과 부천대장(2만호)의 교통대책이 확정됨,보도자료 본문,"대도시권광역교통위원회 심의('20.12.30)를 거쳐 인천계양(1만 7천호)과 부천대장(2만호)의 교통대책이 확정됨에 따라 3기 신도시 교통대책이 모두 확정되었다. 김포공항역~계양지구~대장지구~부천종합운동장을 잇는 S-BRT 등 신교통수단을 설치하여 주변 철도노선(5·7·9호선, 공항철도, GTX-B 등)으로의 원활한 연계가 가능한 교통망을 구축한다.",high,원문 직접 확인,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,ALLOW,200,html,,0553e1245c054ee29e36c23d0263cc561e243ece1b77a9e987de1d594e4cd66b,27350,evidence\documents\인천 계양\2021-01-24_3기_신도시__패스트트랙_교통대책_조기_확정_등으로_신속_공급.html,06d394c7a8f684dec2f2d3df12fb34c874dfb34f7e37524e989833041135b17e,,PARAPHRASE,0.938,2026-08-26T20:21:22+09:00,needs_human,인용문:PARAPHRASE,E2-B06,3G_forward,promise_date
B07,남양주 왕숙,promise_date,국토교통부 보도자료,남양주왕숙·고양창릉 신도시 교통대책 확정!,국토교통부,2020-12-29,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,html,2020-12-29,day,광역교통,지구 전체,남양주왕숙 광역교통개선대책 확정,보도자료 본문,"국토교통부는 대도시권광역교통위원회 심의('20.12.4)를 거쳐 남양주왕숙(6만 6천호)과 고양창릉(3만 8천호)의 광역교통개선대책을 확정하였다. 서울 강동~하남~남양주간 도시철도, 한강교량 신설 등.",high,원문 직접 확인,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,ALLOW,200,html,,ef0529cf32bdcf2a2be5535bb4201829631146b7f6b6a2e3c2dd5e074c870a6d,35788,evidence\documents\남양주 왕숙\2020-12-29_남양주왕숙_고양창릉_신도시_교통대책_확정_.html,c46885783ba194be5eede1aaf4275389b49a434ab5abd8e00ba3fc7311e1dac0,,N,0.762,2026-08-26T20:21:26+09:00,needs_human,인용문:N,E2-B07,3G_forward,promise_date
B08,하남 교산,promise_date,국토교통부 보도자료,"하남교산, 과천지구 광역교통개선대책 확정",국토교통부,2020-05-21,https://www.xn--3-3u6ey6lv7rsa.kr/kor/CMS/Board/Board.do?mCode=MN024&page=3&mode=view&mgr_seq=12&board_seq=135,html,2020-05-21,day,광역교통,지구 전체,하남교산 3기 신도시(3만 2천호) 광역교통개선대책 확정,보도자료 본문,"국토교통부(장관 김현미)는 대도시권광역교통위원회(위원장 최기주) 심의('20.5.8)를 거쳐 하남교산 3기 신도시(3만 2천호)와 과천지구(7천호) 광역교통개선대책을 확정하였다. 잠실·강남 등 서울 도심까지 30분내 출퇴근이 가능하도록 지하철 등 대중교통 투자를 확대하고, 지구지정부터 대책확정까지 15개월 이상 소요되던 기간을 대폭 단축하였다.",high,원문 직접 확인,https://www.xn--3-3u6ey6lv7rsa.kr/kor/CMS/Board/Board.do?mCode=MN024&page=3&mode=view&mgr_seq=12&board_seq=135,UNKNOWN,200,html,,0adfc0053fb55223522d96d48316b3437838b03fa268aa79333c47e8d5ffbfac,33649,evidence\documents\하남 교산\2020-05-21_하남교산__과천지구_광역교통개선대책_확정.html,4e4f95262c6d4559a482e5abefc1bb2055790992f43207ccfca5d2fa7db2625a,,N,0.812,2026-08-26T20:21:28+09:00,needs_human,도메인:UNKNOWN; 인용문:N,E2-B08,3G_forward,promise_date
B09,고양 창릉,promise_date,국토교통부 보도자료,"3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급",국토교통부,2021-01-24,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,html,2020.12.30,day,광역교통,지구 전체,고양창릉 광역교통개선대책 확정,보도자료 본문,"남양주왕숙·하남교산·인천계양은 보상공고('20.8)를 거쳐 보상절차가 진행 중이며, 고양창릉·부천대장은 상반기에 보상공고 할 계획이다. 주요 사업으로 고양창릉은 고양~은평간 도시철도, GTX-A 역사신설 등이 있다.",high,원문 직접 확인,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,ALLOW,200,html,,cf4ccec819b0d8c7d075b4764b8601176da04a11518277e0e2d2558c4ff86233,27350,evidence\documents\고양 창릉\2021-01-24_3기_신도시__패스트트랙_교통대책_조기_확정_등으로_신속_공급.html,93a2c3db2e89292a4980f6a444f1959a4f275b813ea38cc5d89975946b6eee95,,N,0.688,2026-08-26T20:21:31+09:00,needs_human,인용문:N,E2-B09,3G_forward,promise_date
B10,부천 대장,promise_date,국토교통부 보도자료,"3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급",국토교통부,2021-01-24,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,html,2020.12.30,day,광역교통,지구 전체,부천대장(2만호)의 교통대책이 확정됨,보도자료 본문,"대도시권광역교통위원회 심의('20.12.30)를 거쳐 인천계양(1만 7천호)과 부천대장(2만호)의 교통대책이 확정됨에 따라 3기 신도시 교통대책이 모두 확정되었다. 국도39호선(벌말로) 확장, 경명대로 신설, 오정로 확장 등을 통해 도로용량을 확보하고 도로 간 연계성을 개선하여 광역교통 접근성을 대폭 강화한다.",high,원문 직접 확인,http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,ALLOW,200,html,,31f5ea11323f9ed9188ac1643293212a8479e34bb69bae7ac0a70da00be3c351,27350,evidence\documents\부천 대장\2021-01-24_3기_신도시__패스트트랙_교통대책_조기_확정_등으로_신속_공급.html,b3d77d3fb72e4a5acdd46e9aee1d81049ee088065dadb88f9d18eefc6a1deddd,,PARAPHRASE,0.95,2026-08-26T20:21:33+09:00,needs_human,인용문:PARAPHRASE,E2-B10,3G_forward,promise_date
C06,인천 계양,actual_operation,지자체 의견공감,계양신도시 광역버스 신설과 관련하여,인천시,2026-05-01,https://www.incheon.go.kr/cool/COOL010501/view?petitSn=2048913,html,2026년 12월,month,버스 노선,지구 전체,2026년 12월 입주 시점에 맞춰 계양신도시 ↔ 김포공항·부천 대장·계양역 3개 직행 노선 동시 개통 이행,의견공감 본문,"1) 귀하께서 말씀하신 계양신도시 광역버스 신설과 관련하여, 인천시는 계양신도시의 입주와 광역교통 수요 증가를 고려하여 2026.5월 대도시권광역교통위원회에 광역버스 노선 신설을 요청하였다. 이에 아래 3개 노선의 2026년 12월 입주 시점 동시 개통을 강력히 요청합니다.",high,원문 직접 확인,https://www.incheon.go.kr/cool/COOL010501/view?petitSn=2048913,ALLOW,200,html,,120b9f301e1b07a0695be78eac9daf0e54ef75452ed07a6f0f838cc005603fe8,121184,evidence\documents\인천 계양\2026-05-01_계양신도시_광역버스_신설과_관련하여.html,e2bf633afcd296a90ac2c99cd70bd76fdcaa04594a6061ae5cceab8e041fa47a,,N,0.775,2026-08-26T20:21:36+09:00,needs_human,인용문:N,E2-C06,3G_forward,actual_operation
C07,남양주 왕숙,actual_operation,언론 단서,3기 신도시 남양주 왕숙 A1·A2블록 8월4일부터 청약 접수,한겨레,2025-07-24,원문: LH 공고 URL 필요,html,2028년 8월,month,분양,개별 블록,입주는 2028년 8월로 예정되어 있다,기사 본문,"청약접수는 오는 8월 4일 시작한다. 당첨자 발표와 계약체결은 순차로 진행된다. 입주는 2028년 8월로 예정되어 있다. 국토부는 """"해당 블록 분양가는 인근 시세 대비 1억 낮아질 것으로 예상된다""""고 밝혔다.",low,단서기사: https://www.hani.co.kr/arti/economy/property/1209649.html. 원문 LH 공고 URL 은 A07 에서 확인済み,LH 공고 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:21:36+09:00,rejected,비원문/URL불량,E2-C07,3G_forward,actual_operation
C08,하남 교산,actual_operation,언론 단서,"LH, 하남교산 첫 공공분양주택 1115가구 공급",뉴시스,2025-03-31,원문: LH 공고 URL 필요,html,2029년 6월,month,분양,개별 블록,입주는 2029년 6월 예정이다,기사 본문,"공급일정은 ▲청약접수(사전청약자(4월 29~30일), 특별공급(5월 7일), 일반공급(5월 8~9일)) ▲당첨자 발표(5월 23일) ▲계약체결은 7월예정이며, 입주는 2029년 6월 예정이다.",low,단서기사: https://www.newsis.com/view/NISX20250331_0003120384. 원문 LH 공고 URL 은 A08 에서 확인済み,LH 공고 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:21:36+09:00,rejected,비원문/URL불량,E2-C08,3G_forward,actual_operation
C09,고양 창릉,actual_operation,언론 단서,"LH, 고양창릉 S-3·S-4블록 2천306가구 입주자 모집(종합)",연합뉴스,2026-06-30,원문: LH 공고 URL 필요,html,2029년 하반기,year,분양,개별 블록,입주는 2029년 하반기 예정이다,기사 본문,"8월 중 당첨자를 발표하며, 입주는 2029년 하반기 예정이다. 자세한 내용은 LH 청약플러스에 게시되는 입주자 모집공고문에서 확인할 수 있다.",low,단서기사: https://v.daum.net/v/pu43OeCEYO?f=p. 원문 LH 공고 URL 은 A09 에서 확인済み,LH 공고 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:21:36+09:00,rejected,비원문/URL불량,E2-C09,3G_forward,actual_operation
C10,부천 대장,actual_operation,언론 단서,LH 인천계양 A2블록 입주자 모집,기호일보,2024-10-01,원문: LH 공고 URL 필요,html,2026년 12월,month,분양,개별 블록,입주 예정 시기는 3기 신도시 중 가장 빠른 2026년 12월,기사 본문,"입주 예정 시기는 3기 신도시 중 가장 빠른 2026년 12월이며, 정확한 입주 시기는 향후 개별 안내할 예정이다. 평균 공급가격은 59㎡ 4억 1천만 원, 74㎡ 5억 968만 원, 84㎡ 5억 7,827만 원이다.",low,단서기사: https://www.kihoilbo.co.kr/news/articleView.html?idxno=1112425. 원문 LH 공고 URL 은 A06 에서 확인済み,LH 공고 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:21:36+09:00,rejected,비원문/URL불량,E2-C10,3G_forward,actual_operation
